lost,managers,returns,asset_classes,yrs_client,profit,priority,appusage,AUM,satisfaction
0,11,0.004977332,2,1.612943535,1,5,0.199271047,481,5
0,7,-0.001898823,1,1.91092108,0,6,0.124080483,331,3
1,8,0.006701799,1,2.530550165,3,7,0.168747978,439,5
1,11,-0.009705352,1,1.088066854,1,7,0.313938247,332,5
0,5,-0.007499389,3,1.927213756,4,2,0.055325586,326,8
0,5,-0.008574875,1,1.806973455,2,5,0.219612394,357,5
1,12,-0.005053157,7,1.736157941,1,5,0.137691638,220,3
0,2,-0.008669514,2,1.941248386,3,6,0.219370311,534,6
0,6,-0.001790112,2,2.009291486,0,6,0.060233815,506,5
0,8,-0.002436358,1,2.043825511,0,4,0.084943366,440,2
0,3,-0.002685331,2,1.441454769,2,5,0.259770898,416,6
0,3,-0.01587507,1,1.284413568,0,3,0.040852571,111,3
0,15,-0.001076115,1,1.676738734,2,6,0.120340241,412,6
0,3,-0.013767234,2,2.004858157,3,6,0.073070852,293,4
0,16,-0.004955821,4,1.934935308,2,4,0.093064705,492,3
0,3,-0.002850809,1,1.665543882,0,5,0.146710506,337,7
0,4,0.005962878,3,2.469325952,2,3,0.135348926,480,5
1,6,-0.004538212,1,2.286805539,5,7,0.080803817,292,5
1,9,0.00043516,3,2.090325417,0,6,0.077920147,526,4
1,18,0.007310841,6,2.374896122,4,5,0.163642839,586,8
1,13,-0.002190792,4,3.076587971,4,9,0.511596149,653,5
1,6,0.003563601,2,2.351499886,2,7,0.158988551,409,8
1,10,-0.001415164,1,2.431583041,3,5,0.108573515,367,2
0,4,0.000131545,1,1.921569757,2,6,0.168806245,525,8
1,13,0.00199165,3,2.264991071,4,9,0.129249733,484,4
0,6,0.00175344,5,2.711162881,4,4,0.133245195,522,8
0,17,0.00385755,1,2.620336155,6,6,0.207423644,538,8
1,19,0.008450555,3,2.596394587,2,5,0.25787127,530,9
1,16,0.000959179,6,2.535314546,3,6,0.459111107,668,7
1,4,0.002007608,3,1.361962774,3,3,0.193403383,438,5
1,12,-0.002146826,6,2.612469543,1,8,0.143433542,594,6
0,5,0.003060598,4,1.742895137,0,2,0.185151288,534,7
1,5,0.000836425,4,2.96192618,4,6,0.140274779,356,8
0,16,0.000131611,3,1.380681436,2,6,0.194612145,333,9
0,9,0.002270175,4,2.362238425,2,6,0.086213385,437,6
0,7,-0.008786416,2,1.49530541,0,7,0.12523107,572,6
0,7,-0.000212141,2,1.80912223,2,4,0.144832967,292,2
0,9,-0.007065379,4,2.650441216,4,8,0.215134812,329,2
1,11,0.001978292,3,3.825081076,6,9,0.168737574,522,8
1,14,-0.001782896,4,2.748259683,5,6,0.218385623,455,3
0,5,-0.002879967,3,1.6156816,2,3,0.065040171,344,4
0,8,-0.001186817,4,1.762212111,1,9,0.193339621,520,6
0,18,0.003021167,4,3.411319522,3,4,0.216043324,500,8
0,6,-0.010186586,5,2.032299419,3,5,0.048232619,396,7
0,6,0.002622417,6,2.701830311,7,9,0.134319535,654,7
1,12,0.001114826,4,2.17889977,4,7,0.195672513,605,8
1,18,-0.00565166,4,2.600652589,5,5,0.408473357,406,6
0,2,-0.010399588,1,1.483443935,2,3,0.041027332,327,3
1,18,-0.00670556,5,2.668202211,2,9,0.117730024,607,9
0,5,-0.012976008,3,2.026819658,3,6,0.073679646,310,4
0,9,-0.019417192,5,2.380132851,1,5,0.257385049,313,9
1,11,-0.001320251,3,2.852310927,1,6,0.310211174,511,6
0,8,-0.013158553,1,1.410693266,0,6,0.06180977,367,1
0,11,0.000530511,3,2.420335391,0,7,0.154335046,543,9
1,5,-0.006621361,2,1.44171945,3,9,0.070543917,556,7
0,12,-0.002547951,4,1.500715903,1,3,0.128924359,483,8
1,9,-0.00337394,7,3.531020385,3,7,0.19679189,654,4
1,12,0.000506892,2,1.808426974,1,4,0.078381497,518,8
0,6,-0.007549636,1,1.912439798,1,9,0.073252312,469,8
0,3,-0.006709198,1,1.13206134,1,4,0.086083034,355,4
0,12,-0.001324141,3,1.637625394,0,7,0.212509539,546,5
0,6,-0.008049558,1,0.989207835,0,6,0.094981133,404,5
0,4,-0.006428532,1,2.853595732,4,8,0.192471801,431,3
0,6,-0.008054608,2,2.729282765,0,9,0.048165692,546,5
0,18,-0.002273869,2,2.083609686,4,4,0.221709677,540,7
0,10,0.002330083,6,2.024399938,4,3,0.141066029,499,8
1,7,-0.002249504,4,2.203269863,2,6,0.126754771,433,2
0,2,-0.008193563,1,1.259649692,0,3,0.058235499,170,3
1,11,0.003636408,7,2.740256815,5,7,0.246630906,453,7
1,17,-0.00555946,3,1.949289022,3,5,0.362212178,494,5
1,13,0.000459978,1,1.852027571,5,7,0.161705591,516,7
0,6,0.003812213,7,2.32935079,0,3,0.104678317,387,9
0,2,-0.010046716,1,1.609024192,1,5,0.09667914,233,4
0,4,-0.005164293,1,1.39666948,1,2,0.109061349,245,5
0,3,-0.007502786,3,2.122214933,1,4,0.113671315,253,4
1,7,-0.006562429,2,1.847403683,0,5,0.093735262,363,7
0,4,-0.008699913,3,2.334478588,2,5,0.125373316,425,6
0,9,-0.008418234,2,1.6524355,0,6,0.047897773,221,5
0,10,0.002594316,1,1.46800454,0,8,0.076597027,348,9
0,2,-0.007500454,1,1.023199485,0,3,0.086404224,323,2
0,5,0.004833169,1,2.220222367,3,6,0.075517754,283,4
1,14,0.00252931,2,1.441639585,4,6,0.192214403,526,6
0,4,-0.011763164,2,1.893747697,1,4,0.069121774,400,7
0,12,0.002118879,6,2.462828654,7,6,0.206174902,667,5
1,17,0.003518358,2,2.815671587,3,7,0.550922227,537,9
0,9,-0.001103431,1,1.341831708,1,5,0.123960082,335,7
0,11,-0.004058655,1,1.626035744,1,8,0.29648879,488,6
0,2,-0.014813249,1,1.480162123,0,2,0.158109098,247,4
0,12,-0.005692603,4,2.162481287,0,3,0.188494393,515,8
1,8,0.002029234,3,2.470983725,2,9,0.374341124,530,4
0,8,-0.003889878,6,1.901540233,4,9,0.142073308,485,7
0,3,-0.005001393,5,2.222801803,4,9,0.211574142,502,8
0,11,-0.002049234,4,1.848657091,2,2,0.156375906,250,3
1,7,-0.007419679,1,1.639505458,4,7,0.159086614,472,6
1,19,0.00424051,5,2.318609446,3,7,0.357915749,452,9
1,13,0.006262114,6,2.097612484,3,5,0.294301484,542,8
0,8,-0.008931043,2,1.556046993,2,4,0.049494546,358,5
0,4,0.005473982,4,2.354229673,2,5,0.082164714,456,6
1,10,-0.008550752,4,1.474234006,0,9,0.258188489,371,3
0,5,-0.001046337,1,1.947802798,2,4,0.182473939,483,4
0,5,-0.009952671,1,0.935143611,1,2,0.121694379,165,3
1,6,0.000780993,1,2.924807056,4,9,0.227842517,707,4
0,10,-0.01146428,1,1.105247017,3,6,0.108333132,384,6
0,2,-0.003369952,1,1.220261194,0,6,0.104684844,341,4
0,9,-0.005620517,4,2.908558541,6,7,0.193388111,393,7
0,2,-0.007032183,1,1.340247871,0,5,0.138326604,338,7
1,8,-0.002199734,1,2.377927634,2,9,0.108439405,519,4
0,8,-0.000791225,1,2.096678224,5,4,0.081457095,429,4
0,7,0.004282593,3,2.524072048,5,5,0.158551491,475,6
0,3,-0.012303965,5,1.214043986,0,5,0.105678071,260,7
0,9,-0.010112159,1,1.8341727,4,4,0.156967082,414,3
0,4,-0.008029957,2,2.169724915,0,7,0.264103801,400,6
0,11,-0.00353017,1,1.770938156,1,5,0.135602932,332,5
0,2,-0.00806979,3,2.674082141,1,6,0.127514955,366,9
1,3,-0.005105642,5,1.550461104,4,8,0.212344708,475,9
0,3,0.001079873,4,1.493153114,1,7,0.116403363,397,6
0,9,-0.005318147,4,2.235597259,1,5,0.161688532,610,7
0,3,-0.011698214,2,1.855880273,3,9,0.164382922,437,5
0,11,0.002142019,2,2.764508312,4,3,0.109575641,366,8
1,16,-0.001536938,3,1.958961337,3,6,0.127405896,506,7
0,7,-0.003145942,3,2.151041707,0,6,0.115332726,238,4
0,7,-0.006682505,4,1.891430784,2,7,0.060763997,394,6
0,5,0.002264204,2,2.195707129,1,7,0.069312763,372,7
0,17,0.00245764,3,2.460038629,1,6,0.148099114,422,3
1,7,-0.006119463,3,2.697075226,5,5,0.149281048,321,7
1,6,0.003630487,1,2.080558951,2,6,0.069774305,492,6
0,8,-0.003431967,1,2.096463492,1,5,0.137182608,423,8
1,13,-0.000803598,3,2.817451657,3,8,0.229553529,623,9
0,5,0.001082402,3,2.393635951,0,5,0.059950735,97,3
0,2,-0.009726678,2,2.238140636,0,4,0.070018032,609,6
0,3,-0.004560259,2,0.941832106,0,3,0.076584355,285,7
0,13,-0.006558913,1,2.595075457,3,5,0.112324761,432,6
0,3,0.00658564,1,2.76135343,1,4,0.077760725,373,8
0,14,-0.002446753,1,2.874699456,4,7,0.068706926,438,5
1,6,0.000773722,8,2.42982612,4,9,0.738418012,615,6
0,6,-0.007074604,1,1.287739793,3,7,0.201528844,451,2
0,9,-0.008908572,1,1.702174898,5,5,0.06009681,231,5
0,8,-0.008471166,1,1.958727573,1,4,0.124052194,497,7
0,14,-0.002351172,3,1.753215666,5,8,0.250254398,588,7
0,10,-0.004734874,3,1.833455773,7,8,0.122930176,507,6
0,5,-0.00646436,3,2.454255415,2,5,0.074582698,306,4
1,8,-0.008638194,2,2.146470636,2,3,0.113461771,406,4
1,7,0.001929757,1,2.922064754,4,3,0.177271408,392,5
0,9,-0.005026712,1,1.600836321,3,7,0.206531424,320,4
0,8,-0.004108801,1,1.075650897,1,3,0.081870985,262,2
0,16,-0.007706939,2,1.820878816,2,2,0.080623114,307,2
0,6,-0.00245873,4,2.504029993,4,8,0.174789087,484,4
0,16,-0.003446622,2,1.695388049,3,5,0.121364097,330,6
0,10,-0.004251423,3,2.217757366,1,4,0.283624809,300,5
1,5,-0.003339801,1,1.906329013,3,6,0.175533213,555,3
0,11,-0.000594241,1,2.043305323,0,2,0.073321788,412,9
1,5,-0.000327156,3,1.580418408,4,6,0.126358671,498,7
0,2,-0.000456452,5,2.368279985,1,4,0.360250544,501,7
0,8,0.000952961,3,2.244312102,4,7,0.252548329,441,7
0,7,-0.017077523,1,2.52897642,1,5,0.10574394,359,2
0,12,-0.005187327,2,1.993421184,2,8,0.160025344,162,5
1,14,-0.002558973,1,2.545332287,5,7,0.38392135,638,7
1,3,-0.002379263,2,2.571288885,1,6,0.098236667,531,5
0,5,-0.007908392,3,1.619586145,3,4,0.158964386,433,5
1,12,0.00530575,5,2.44498161,1,8,0.284411667,599,7
0,5,-0.004126237,2,1.000636483,1,3,0.104158231,347,6
0,3,-0.011630131,1,1.966475912,2,4,0.164250241,387,3
1,4,-0.015462508,2,2.811186853,2,6,0.103398256,538,8
0,12,0.002776273,2,2.231475495,5,2,0.048512683,450,4
1,19,0.001003366,4,2.476793491,7,8,0.208679845,623,9
1,8,-0.003688424,1,2.652059231,1,7,0.288613353,493,6
1,10,-0.001883648,3,2.39347884,1,5,0.086299128,425,5
1,15,0.013894141,3,2.528434401,6,3,0.278007084,564,4
1,10,-0.002912982,4,3.035353517,0,8,0.423421752,571,7
0,7,-0.005839844,1,2.165765989,0,4,0.155082559,444,5
0,8,-0.009755405,1,2.737126588,2,3,0.099077556,473,4
0,9,-0.00092765,1,2.65313526,4,4,0.090238427,259,5
0,5,-0.012442651,1,1.90107088,0,4,0.165708468,227,2
1,18,-0.003131466,4,2.662448793,4,7,0.53578531,505,8
0,14,-0.002940138,3,3.078697717,0,6,0.117816537,490,8
0,8,-0.01687006,1,1.569098519,2,6,0.221446817,468,3
0,15,-0.004399499,3,2.481937316,3,2,0.116831471,459,4
1,5,-0.010725235,2,2.014877672,2,6,0.132105808,451,6
0,7,-0.013669293,1,2.206497003,2,2,0.141871778,236,8
0,6,-0.006917762,3,2.158967899,4,3,0.153670139,550,3
0,17,-0.005556325,1,2.554541823,4,2,0.076988385,438,4
0,7,0.002838146,5,2.469898499,2,5,0.153400657,498,8
0,6,-0.000667528,1,2.652873842,4,4,0.083814246,335,4
0,2,-0.006532692,2,2.021685269,1,5,0.187184598,325,3
0,6,-0.002131719,3,1.4987973,6,7,0.175572336,543,2
1,10,-0.003303321,3,1.970778827,3,7,0.17657998,364,9
0,5,-0.009172681,1,1.212576443,1,4,0.186020928,460,2
0,11,-0.010243448,1,2.241192036,1,7,0.051082873,272,6
0,15,-0.003465252,2,3.092370721,1,7,0.191280594,264,9
0,5,-0.016244898,3,2.564370199,3,4,0.068459236,428,3
0,6,-0.006977945,2,3.135425047,1,3,0.026797331,270,1
0,8,-0.008561634,2,2.439595557,1,5,0.10719913,578,6
0,21,0.006638931,6,3.210699094,5,5,0.489844734,549,8
1,9,0.001987117,4,1.690217761,2,7,0.131522356,474,5
0,11,-0.00453257,3,2.206672655,0,8,0.183343859,424,5
0,9,-0.003594368,2,2.54482512,7,7,0.118779701,522,7
1,5,0.003705172,2,1.965660239,2,6,0.083099794,381,4
0,2,-0.002426952,2,1.783996841,0,4,0.16123621,403,5
0,5,-0.003880507,1,2.313782565,1,6,0.077290112,258,5
1,7,-0.005494399,5,2.361087308,2,9,0.090941286,549,6
0,12,-0.009447559,1,1.894427888,1,5,0.084614688,359,5
0,4,-0.006827401,3,1.704952984,1,2,0.05983484,403,5
1,20,0.014981356,6,3.302353069,6,8,0.20551206,539,6
0,5,-0.011673061,2,1.818297523,1,4,0.100325879,349,2
0,19,-0.005568714,3,2.179768926,3,3,0.06249478,280,4
0,8,-0.002694303,5,2.124558478,3,5,0.092519601,362,2
0,8,-0.002090574,2,2.622735287,1,9,0.231874467,475,6
0,7,-0.009787046,1,2.185056848,4,3,0.05301867,344,6
1,10,-0.003880552,2,2.310013141,2,2,0.094541868,529,5
1,9,-0.00011144,1,2.510118984,1,7,0.138474094,604,9
0,3,-0.011096271,1,2.363343872,0,6,0.057681997,353,7
0,2,-0.009589434,1,1.333429035,4,7,0.039897417,486,5
0,13,-9.09E-05,2,2.008312566,0,4,0.109838015,523,6
1,9,0.002295196,2,2.559186473,5,5,0.358803128,605,8
0,16,0.0013801,2,1.727261901,1,7,0.1801244,398,4
0,14,-0.010481126,2,2.268212587,0,4,0.116467751,230,8
1,15,-0.003761986,4,2.156955361,4,6,0.293994955,548,9
0,7,-0.000478213,1,2.803789133,4,5,0.111897482,449,5
0,4,-0.005150527,1,1.892766692,1,6,0.063312193,381,4
0,18,0.001642409,1,2.251537403,1,6,0.250706118,497,8
0,12,0.003938093,1,2.911110469,3,7,0.129053056,495,8
0,9,-0.003657102,1,1.420856603,2,4,0.113670272,383,6
1,8,0.00253098,5,2.631303546,1,4,0.094074278,504,6
0,9,-0.002332386,1,2.385087467,6,4,0.450633844,480,9
1,7,0.002643944,4,2.077540138,2,8,0.097844144,610,5
0,9,-0.009540422,1,1.803715591,3,4,0.27414075,381,3
0,4,-0.006882581,3,2.298295481,1,4,0.14491591,422,2
0,2,-0.003773841,2,1.041153897,1,3,0.078450643,418,5
0,12,-0.001622658,5,2.92581666,2,8,0.283283425,477,9
0,6,-0.003363491,4,2.377143058,2,6,0.146026718,365,7
0,11,-0.011033375,4,2.734737077,3,2,0.113244143,287,8
0,4,-0.010807449,1,1.545442452,1,4,0.089631881,469,9
1,5,-0.000668805,2,2.648859632,3,6,0.166267092,464,8
0,6,-0.008809483,2,1.303541598,2,5,0.107976336,296,8
1,9,-0.007339163,1,2.040883203,4,5,0.138995527,433,7
0,8,-0.003390485,4,2.375244933,0,8,0.275629832,545,3
0,16,-0.00488628,1,2.158785806,0,2,0.152114227,387,8
0,10,-0.015104952,3,3.138257704,3,6,0.093668614,502,4
0,6,-0.004250098,1,1.28755935,2,9,0.094261312,467,8
1,13,-4.99E-05,1,2.007365375,1,5,0.093794154,461,5
1,9,-0.007908652,3,1.82126628,1,4,0.156262075,469,7
1,7,0.001277249,1,2.742374472,5,7,0.099571471,554,6
1,8,-0.001744396,2,3.180794993,0,6,0.063200872,392,3
0,6,-0.011969832,6,1.451480346,3,2,0.104963299,325,5
0,6,-0.001520802,1,2.015109687,2,8,0.05821877,411,4
0,4,-0.007094452,4,2.048569028,2,7,0.132503175,584,5
0,6,-0.014674677,1,2.190535433,0,4,0.150825003,395,3
0,8,-0.001672059,2,1.653345537,4,5,0.209161941,539,3
0,6,-0.007232491,1,2.27041328,3,4,0.083863619,373,3
0,15,-0.003709925,3,3.262014926,4,7,0.176106307,398,5
0,11,0.00474551,6,2.466649195,3,8,0.285666936,522,6
0,2,-0.003826178,4,1.907383723,3,3,0.108600314,499,6
0,13,0.0001242,2,2.587422606,3,8,0.126837755,482,2
0,7,-0.003318059,1,1.24794153,2,7,0.080357995,473,5
0,4,-0.001674259,3,2.465000507,2,5,0.242892799,462,6
1,10,0.001666859,3,2.422162092,3,6,0.156745793,558,8
0,2,-0.009376406,1,1.410124375,1,4,0.228938684,445,5
0,2,-0.011370661,1,1.477641443,2,6,0.043244229,156,3
0,10,-0.0046436,3,1.59806745,1,2,0.100014557,185,6
0,8,-0.008224223,2,1.663315088,5,9,0.1152822,556,5
1,6,-0.004120664,3,2.347823318,0,3,0.193817328,663,3
0,5,-0.005257439,2,1.868958974,1,6,0.090960872,329,3
0,10,-0.00677703,1,1.226362301,0,6,0.125266757,254,5
1,19,0.005967861,10,2.802126845,4,7,0.232723687,589,9
0,12,0.007236605,2,2.232912953,3,7,0.130938108,403,9
0,4,-0.008344244,1,1.481104429,3,4,0.083765792,219,6
1,6,-0.004038125,4,1.961326731,4,6,0.134128439,356,6
0,10,0.000473487,1,2.178111119,1,7,0.20443999,430,7
1,7,0.001507998,1,1.451897637,0,4,0.04171108,265,4
0,9,-0.003228242,4,1.325757229,1,2,0.170229124,538,3
1,13,6.42E-05,7,2.273688481,5,4,0.303406115,719,9
0,4,-0.006579643,2,1.619624166,0,2,0.118932063,277,7
0,10,0.000541136,1,1.557390649,3,9,0.226282688,441,5
1,14,0.005651106,5,2.248791778,4,7,0.214200779,489,6
1,13,0.006087641,4,3.25078414,4,7,0.250422314,598,9
0,13,-0.000821131,5,2.038102877,3,4,0.252157287,477,6
1,10,-0.000498888,2,1.929777986,1,5,0.187004875,359,4
0,13,-0.003128707,1,2.076859842,3,6,0.034465214,372,5
0,11,-0.006941285,8,2.597367744,2,8,0.202063536,512,9
1,9,-0.004090555,1,1.881049827,3,8,0.124024666,231,8
0,4,-0.007697007,3,1.424866872,2,4,0.110791714,311,3
0,18,0.005552568,3,2.840622973,4,5,0.194106788,343,5
0,13,4.64E-05,2,2.169611217,2,8,0.241923429,467,5
0,18,-0.007561128,4,1.218004717,3,9,0.274249637,515,7
0,8,-0.013014963,3,1.446892084,0,3,0.108849627,313,3
1,12,-0.004347187,1,3.02081952,3,6,0.15157116,506,3
0,13,0.010457185,1,2.145165898,3,9,0.343220306,616,4
0,11,0.000478352,4,1.741808079,2,8,0.151901076,189,5
0,10,-0.010875295,3,1.973814392,1,7,0.07935626,407,3
0,12,-0.00143337,3,1.864063025,2,6,0.114241809,330,8
0,9,-0.010670962,3,2.510594285,2,3,0.099546503,505,5
0,6,-0.008517407,1,1.839752091,0,6,0.074983495,221,5
1,8,0.002438206,5,3.195133698,1,6,0.147806658,361,6
0,3,-0.013121143,1,1.451175531,0,3,0.048832384,432,3
0,12,-0.000519001,1,3.365596207,2,6,0.266504208,472,4
0,6,0.000219765,3,2.755748259,6,6,0.097184653,311,5
0,9,-0.00292028,1,1.879533239,1,2,0.112988128,354,4
0,15,0.001929785,4,2.333211216,4,9,0.058871364,443,4
0,2,-0.001408153,1,2.229280436,5,8,0.115983853,448,5
1,14,-0.001537732,5,2.840464334,2,7,0.072204746,503,3
1,17,-0.002095116,3,1.756579615,4,5,0.132752654,378,8
0,7,-0.002425711,3,1.931790829,2,5,0.205120563,420,6
1,8,0.012720967,3,2.438140127,5,7,0.36325552,691,8
0,14,-0.006575298,2,2.242009759,2,5,0.128139869,333,6
0,5,0.000816618,1,1.462252553,2,3,0.10025648,323,4
1,10,-0.006651144,2,1.746129037,4,8,0.124566067,147,1
0,7,-0.005957558,6,1.594347254,0,7,0.252139265,571,5
0,6,-0.006983487,1,1.897301416,1,8,0.09691772,372,4
1,8,0.000311059,2,2.635923846,3,4,0.184157233,477,7
0,8,-0.003168901,1,2.209691018,3,8,0.251678313,450,4
0,5,-0.013238297,2,1.418628654,2,4,0.080125387,280,7
0,7,-0.007271661,1,1.059148853,3,3,0.104321645,503,4
0,5,-0.001506239,5,1.678582589,4,4,0.126366387,512,8
0,5,0.000487018,3,1.470871093,2,9,0.133396014,418,6
0,6,-0.002188953,1,1.656860427,3,6,0.10635656,431,7
0,5,0.003506505,4,1.292612713,3,7,0.306453624,461,4
1,17,0.001144088,4,2.912334845,3,6,0.233142013,515,9
0,11,-0.001578393,2,1.624119502,0,5,0.190587662,494,2
0,9,0.00484129,1,2.15779997,2,9,0.081088098,324,6
1,15,0.00044926,2,2.735063135,7,8,0.147278082,561,8
0,8,0.00274688,4,2.276746475,2,5,0.124657714,406,7
0,4,-0.010578042,1,1.599469989,2,3,0.115480944,293,2
1,4,-0.000103693,4,2.538291734,2,7,0.175030782,435,7
0,4,-0.006065766,2,1.937757105,1,3,0.031856865,280,3
0,8,-0.003757533,4,2.335984091,2,9,0.117422426,485,3
1,8,-0.005632289,2,1.861031881,5,9,0.091185766,442,8
0,9,-0.014698292,1,1.693032934,2,4,0.031760857,338,4
0,20,-0.003844535,4,2.599877543,3,3,0.439480752,494,9
0,6,-0.014121913,2,1.503300287,0,3,0.072755854,330,3
0,8,-0.008320101,4,2.228653729,3,6,0.153765951,286,5
0,16,-0.002152233,5,2.815654448,3,9,0.253640568,482,9
1,10,-0.004209901,4,1.483379033,4,2,0.081179991,528,5
1,17,-0.007325386,2,1.619517309,0,4,0.092037582,467,5
0,9,-0.007226638,2,2.157747728,2,5,0.125241786,368,5
0,6,-0.008297333,1,2.134640962,1,2,0.096452305,319,5
0,12,-0.001715877,3,2.664280752,2,4,0.232454648,488,6
0,3,-0.002484381,3,1.158527314,3,4,0.061464165,370,6
0,16,0.003001107,3,2.088544124,1,2,0.104171114,295,6
0,3,-0.001034216,2,1.585799133,0,9,0.171125241,399,5
1,9,-0.000923018,1,2.653599412,4,7,0.202784803,576,5
0,2,-0.004007273,1,1.605212933,1,4,0.066673363,322,7
0,6,-0.004647861,5,2.212848794,4,2,0.141338169,448,4
1,10,-0.003743189,3,2.630918181,4,7,0.147153734,446,9
0,6,-0.002254917,3,1.956262134,0,9,0.1478889,517,7
0,8,-0.002763173,1,2.393493289,2,4,0.174129584,290,7
0,8,-0.000591469,1,1.008065424,2,4,0.108082,580,3
0,8,-0.006889715,1,1.952835262,1,1,0.04772804,362,3
0,4,-0.007881467,3,1.843067488,2,6,0.071791285,490,3
1,10,-0.006465746,4,2.224312243,5,4,0.0588301,270,4
0,13,-0.000835728,1,1.723794237,1,4,0.139864274,353,6
0,10,0.005366772,1,1.925837421,2,6,0.108496911,633,6
0,3,-0.013675535,1,1.078356985,0,2,0.05838068,118,4
0,11,0.001637941,6,2.940772948,1,8,0.179950183,521,7
0,10,-0.006178191,6,2.434340938,3,5,0.112133854,315,7
1,5,0.002816676,2,2.288734747,1,9,0.086433558,469,5
1,24,0.004469149,4,3.293743105,5,6,0.433936557,512,8
1,18,0.003028962,1,3.428747366,4,6,0.305408288,652,8
1,11,-0.000517572,3,1.695916641,1,6,0.221272084,485,4
0,4,-0.004027308,2,2.570280441,3,8,0.08908235,418,7
0,4,0.002350023,4,1.825684134,4,9,0.219143173,333,5
0,6,0.005106346,3,2.30556154,2,5,0.185431602,515,5
0,5,-0.007686541,1,2.315380131,2,5,0.066173735,249,4
1,17,0.004843617,1,2.870050856,4,5,0.344526804,397,8
0,12,-0.007486428,1,2.18471109,2,9,0.346840114,483,5
1,7,0.000347756,2,1.223884506,2,2,0.194003695,494,6
0,3,-0.013777946,1,0.891274123,1,1,0.108629801,274,2
0,13,-0.008417363,4,2.688679545,4,9,0.141016624,597,4
0,10,0.003093955,3,2.406214868,1,7,0.476996875,459,3
0,4,-0.009946202,1,2.234990998,0,4,0.09961684,214,4
0,4,0.005745581,3,2.423647786,2,8,0.084326968,358,7
1,5,-3.35E-05,4,1.679457923,2,3,0.12051249,362,5
0,7,-0.002753944,3,3.067445581,1,8,0.123418991,575,3
0,6,-0.006412066,1,2.63748341,1,6,0.086474747,293,3
0,4,-0.003058221,1,2.450399902,1,4,0.076686241,209,3
0,12,0.004775727,2,2.490700474,4,8,0.371523178,415,6
0,11,0.002014858,1,2.184827074,2,4,0.115596384,491,6
1,12,-0.002639122,1,3.364991625,4,5,0.442301599,401,9
0,16,0.000259105,3,1.983081202,4,8,0.077027873,526,9
0,7,0.001620089,5,2.455532918,3,7,0.106269379,384,9
1,10,-0.006272738,5,1.975670613,2,6,0.121469354,606,9
1,14,-0.000350892,3,2.124911492,0,3,0.12934227,358,7
1,14,-0.009743147,3,2.390434259,5,5,0.235989491,360,5
0,7,-0.006689183,5,2.663203597,3,9,0.274316711,408,8
0,8,-0.000335986,4,1.787404615,3,2,0.227480675,461,4
1,6,0.005860181,3,2.040878092,2,7,0.328039428,519,8
0,3,-0.005781605,1,2.328105292,3,8,0.164704975,491,6
1,21,0.011344514,2,3.016048318,6,8,0.325682686,541,9
0,17,0.000543624,2,2.723188229,4,8,0.148382608,542,4
1,7,0.001936429,2,2.577213058,4,6,0.10293525,333,5
0,4,-0.020495731,1,1.611035643,2,5,0.119718673,214,4
0,8,-0.008660203,2,1.478271237,1,1,0.086200969,402,5
0,13,0.008033606,7,3.654909282,6,6,0.240646485,365,8
1,6,-0.004843356,4,3.320677118,3,4,0.428656582,611,7
0,2,-0.008852312,1,2.480583137,0,5,0.070354665,251,5
1,14,-0.000402326,6,2.894969097,6,7,0.266125112,548,9
0,8,-0.005133429,4,2.1181134,4,5,0.114022705,425,9
0,2,-0.008231915,1,2.098572009,2,2,0.089839817,319,3
0,5,-0.005133715,1,1.920855904,1,4,0.086990995,247,4
1,21,0.003014702,3,2.466239232,3,9,0.261085345,614,9
0,6,0.002228885,1,2.485095308,1,3,0.174721549,411,3
0,11,0.001699403,2,3.021655518,3,9,0.187777546,575,4
0,4,0.007356907,3,1.432577749,4,8,0.150440007,435,4
1,16,-3.48E-05,5,3.501730085,6,7,0.302160219,540,7
0,8,-0.005938169,4,1.708281741,3,7,0.161317036,480,3
0,6,-0.005019486,1,2.502413915,2,3,0.12132957,380,9
0,9,0.000554035,1,2.609406718,2,7,0.241466846,429,8
1,8,-0.012853524,1,1.973006975,1,5,0.090454731,551,6
0,5,-0.011143639,1,2.058786177,0,2,0.097113267,391,3
0,8,-0.009785844,3,1.234731421,3,2,0.112547717,441,3
1,14,0.007268507,5,1.973882605,4,8,0.363156215,508,7
0,3,-0.00620896,3,1.901170572,3,5,0.258476746,439,3
0,10,-0.004523751,3,1.256839451,1,3,0.15514495,372,6
0,9,-0.001629176,4,1.925695288,1,6,0.119819613,288,4
0,12,0.002027889,2,2.37835846,6,7,0.188051021,400,3
0,5,-0.003855963,4,2.06941237,1,4,0.058676312,401,6
0,3,-0.001571139,2,1.57157994,1,2,0.069886583,225,5
0,14,-0.011843293,2,2.099240124,1,5,0.110841434,387,9
0,5,0.000171794,2,2.344284746,2,5,0.304162043,489,8
1,15,0.004670452,1,2.751606205,6,6,0.129426779,509,9
0,9,-0.006934969,1,2.101298823,2,4,0.149798153,452,2
0,16,-0.002509732,6,2.685576274,6,9,0.178006146,616,8
0,2,-0.014246618,1,1.949759651,1,2,0.077913044,332,5
1,12,-9.22E-05,1,2.651060287,7,3,0.091119205,422,6
0,12,0.003219329,2,2.323182492,2,6,0.112598512,337,5
0,5,0.004049677,2,2.145751672,0,7,0.294165893,264,2
0,8,-0.013656274,3,2.249767699,1,3,0.114220117,503,7
