"DATE","GBPUSD","EURUSD","USDJPY","VOL","OIL","SP500","INTO_USD","NUM_FAILS"
"26/01/2006 00:00",1.7868,1.22488976,116.12,0.09478296,66.26,1277.8,-1650,1
"27/01/2006 00:00",1.7726,1.21344497,116.98,0.099121872,67.76,1289.2,-2016,9
"30/01/2006 00:00",1.7683,1.208313195,117.66,0.097423456,68.35,1288.5,-1926,4
"31/01/2006 00:00",1.7775,1.214181642,117.08,0.096156848,67.92,1283.6,-2765,4
"01/02/2006 00:00",1.7794,1.210067764,117.78,0.0960712,66.56,1287.3,-513,3
"02/02/2006 00:00",1.7789,1.20860527,118.43,0.096114912,64.68,1271.9,-467,1
"03/02/2006 00:00",1.7602,1.200192031,119.14,0.094812048,65.37,1265.5,3693,7
"06/02/2006 00:00",1.7508,1.198035222,118.81,0.092868528,65.11,1268.7,3420,1
"07/02/2006 00:00",1.741,1.195457262,118.03,0.092445008,63.09,1257.5,287,2
"08/02/2006 00:00",1.7415,1.195028681,118.59,0.092459504,62.55,1268.2,294,0
"09/02/2006 00:00",1.7391,1.195171507,118.57,0.091737024,62.62,1265.8,3780,0
"10/02/2006 00:00",1.7447,1.191327138,117.65,0.090273888,61.84,1268.3,614,3
"13/02/2006 00:00",1.7427,1.190617931,117.81,0.089461952,61.24,1265.7,817,0
"14/02/2006 00:00",1.7289,1.187225454,117.47,0.0774668,59.57,1278.3,953,2
"15/02/2006 00:00",1.7439,1.190051172,117.48,0.07269128,57.65,1282.2,565,2
"16/02/2006 00:00",1.7353,1.188495365,117.85,0.072676096,58.46,1291.7,992,1
"17/02/2006 00:00",1.7405,1.192037192,118.46,0.07180112,59.88,1288.9,558,2
"21/02/2006 00:00",1.7428,1.190051172,118.96,0.07112584,62.74,1285.2,1839,1
"22/02/2006 00:00",1.7401,1.187930625,118.59,0.07067928,61.01,1292.2,1962,1
"23/02/2006 00:00",1.751,1.192037192,117.13,0.070313136,60.54,1290.2,1581,3
"24/02/2006 00:00",1.7443,1.186802753,116.88,0.070371136,62.91,1293,1180,4
"27/02/2006 00:00",1.7395,1.185677022,116.02,0.069279712,61,1294,1034,0
"28/02/2006 00:00",1.7511,1.192179304,115.82,0.070674016,61.41,1282.4,921,5
"01/03/2006 00:00",1.7531,1.193175039,115.97,0.070127072,61.97,1291.9,659,0
"02/03/2006 00:00",1.7465,1.198322349,116.14,0.071352816,63.36,1291.6,525,4
"03/03/2006 00:00",1.7513,1.20105693,116.54,0.071663952,63.67,1286.4,1453,2
"06/03/2006 00:00",1.7511,1.200912694,117.51,0.054020736,62.41,1279.6,-3373,0
"07/03/2006 00:00",1.7352,1.188495365,117.78,0.060913008,61.58,1277.6,2771,10
"08/03/2006 00:00",1.7353,1.192037192,117.87,0.06205336,60.02,1279.6,2051,2
"09/03/2006 00:00",1.7371,1.192179304,117.61,0.062128208,60.47,1272,1110,0
"10/03/2006 00:00",1.7261,1.18807176,119.11,0.057195568,59.96,1293.1,3244,3
"13/03/2006 00:00",1.7292,1.192605844,119.16,0.05763576,61.77,1295.8,2061,3
"14/03/2006 00:00",1.7453,1.201778632,117.47,0.06043384,63.1,1308.8,-3652,7
"15/03/2006 00:00",1.7449,1.203369434,117.54,0.059899648,62.17,1314.2,-551,1
"16/03/2006 00:00",1.7546,1.215509906,117.12,0.066813824,63.58,1316.8,-2868,9
"17/03/2006 00:00",1.7534,1.217137293,116.14,0.063252224,62.77,1317.4,-3196,1
"20/03/2006 00:00",1.7555,1.21743365,116.3,0.062886656,60.42,1315.4,-3425,0
"21/03/2006 00:00",1.7475,1.209189843,117.03,0.066021376,62.34,1307.5,-19,6
"22/03/2006 00:00",1.7467,1.20875136,116.87,0.066021792,61.77,1314.6,-3678,0
"23/03/2006 00:00",1.7348,1.198465964,117.69,0.0709896,63.91,1311.8,1207,8
"24/03/2006 00:00",1.7409,1.201345507,117.72,0.07057144,64.26,1312.8,-756,2
"27/03/2006 00:00",1.748,1.202935162,116.51,0.070583984,64.16,1311,31,1
"28/03/2006 00:00",1.7507,1.20875136,116.78,0.071075728,66.07,1302.4,-401,4
"29/03/2006 00:00",1.7337,1.200048002,118.1,0.074412784,66.45,1310.1,1808,7
"30/03/2006 00:00",1.7457,1.214329083,117.22,0.081499264,67.15,1307.5,-459,11
"31/03/2006 00:00",1.7345,1.210214208,117.97,0.082063056,66.63,1303.3,3758,3
"03/04/2006 00:00",1.7372,1.211533802,117.98,0.081911696,66.74,1305.7,-974,1
"04/04/2006 00:00",1.7554,1.22624157,117.49,0.087472384,66.23,1314.7,-2351,11
"05/04/2006 00:00",1.7493,1.226993865,117.65,0.087078784,67.07,1319,-2667,0
"06/04/2006 00:00",1.7517,1.222942399,117.72,0.087689184,67.94,1317.5,-2850,3
"07/04/2006 00:00",1.7415,1.211387038,118.03,0.091559552,67.39,1303.9,-3187,9
"10/04/2006 00:00",1.7436,1.210507203,118.36,0.091526848,68.74,1305.4,-3547,0
"11/04/2006 00:00",1.747,1.212709192,118.61,0.090459376,68.98,1294,-788,1
"12/04/2006 00:00",1.7511,1.210946961,118.39,0.09064696,68.62,1295.5,-822,1
"13/04/2006 00:00",1.7515,1.20875136,118.42,0.090136528,69.32,1294.3,2387,1
"18/04/2006 00:00",1.7779,1.228350326,117.62,0.101172896,71.35,1313.5,-3560,15
"19/04/2006 00:00",1.7888,1.233349778,117.82,0.101592432,72.17,1315.3,-2976,4
"20/04/2006 00:00",1.7769,1.23061777,117.55,0.09624384,73.69,1316.9,-2829,2
"21/04/2006 00:00",1.7821,1.233654083,116.94,0.096170288,75.17,1317,-2487,2
"24/04/2006 00:00",1.7825,1.236705417,114.96,0.096194384,73.33,1314.5,-1760,2
"25/04/2006 00:00",1.788,1.240540876,114.78,0.095283456,72.88,1309.4,-1749,3
"26/04/2006 00:00",1.7873,1.244245365,114.89,0.095132432,71.93,1309.1,-1838,2
"27/04/2006 00:00",1.8032,1.254075746,113.99,0.09525472,70.97,1315.1,-1482,7
"28/04/2006 00:00",1.8179,1.259604484,114.21,0.095650064,71.88,1315.9,-824,4
"02/05/2006 00:00",1.8394,1.264062698,113.22,0.092368896,74.61,1318.1,-879,3
"03/05/2006 00:00",1.8401,1.260875047,113.63,0.093043744,72.28,1312.3,-760,2
"04/05/2006 00:00",1.8488,1.269035533,113.53,0.094253312,69.94,1317,-617,6
"05/05/2006 00:00",1.8592,1.274047649,112.38,0.091198208,70.19,1328.9,-827,3
"08/05/2006 00:00",1.8586,1.271779219,111.47,0.091580768,69.77,1327.2,-812,1
"09/05/2006 00:00",1.8656,1.276161307,111.13,0.086290528,70.69,1329.3,-671,3
"10/05/2006 00:00",1.8637,1.279754287,110.58,0.086311792,72.13,1327.8,-479,2
"11/05/2006 00:00",1.8794,1.282051282,110.69,0.086284944,73.32,1311.7,-396,1
"12/05/2006 00:00",1.8902,1.288161793,110.46,0.086266256,72.04,1294.3,-339,4
"15/05/2006 00:00",1.8821,1.283202874,110.26,0.083562608,69.41,1297.2,-419,3
"16/05/2006 00:00",1.8856,1.2848516,110.08,0.078389472,69.53,1294.9,-382,1
"17/05/2006 00:00",1.8857,1.278772379,109.8,0.079284432,68.69,1269,-774,4
"18/05/2006 00:00",1.8907,1.281229981,110.61,0.079252464,69.45,1263.1,-860,1
"19/05/2006 00:00",1.871,1.27064803,112.14,0.078428384,68.53,1270.8,-1068,8
"22/05/2006 00:00",1.8806,1.281558375,112.12,0.081291408,69.96,1262,-891,8
"23/05/2006 00:00",1.8826,1.2848516,111.29,0.080058208,71.76,1252.5,-873,2
"24/05/2006 00:00",1.8672,1.276324186,112.66,0.076943904,69.86,1261.1,-1326,6
"25/05/2006 00:00",1.871,1.277955272,111.95,0.076598592,71.32,1276.1,-1309,1
"26/05/2006 00:00",1.855,1.272102786,112.62,0.078845152,71.37,1282.7,-2366,4
"30/05/2006 00:00",1.8856,1.28882588,111.92,0.085048352,72.03,1260,-1716,12
"31/05/2006 00:00",1.8712,1.284191601,112.11,0.085926256,71.29,1272.1,-2905,3
"01/06/2006 00:00",1.8681,1.281722635,112.4,0.075355888,70.34,1285.8,-2991,1
"02/06/2006 00:00",1.8859,1.293159188,111.45,0.07811496,72.33,1288.2,-2587,8
"05/06/2006 00:00",1.877,1.294163323,111.8,0.077316144,72.6,1269.4,-3399,0
"06/06/2006 00:00",1.8597,1.281065847,113.52,0.084646272,72.5,1265.7,-1205,10
"07/06/2006 00:00",1.8548,1.277628721,113.65,0.085331488,70.82,1256,1568,2
"08/06/2006 00:00",1.8388,1.263743207,114.33,0.091987888,70.35,1255.6,468,10
"09/06/2006 00:00",1.8429,1.264542236,113.81,0.09171048,71.63,1261.5,925,0
"12/06/2006 00:00",1.8423,1.258336479,114.39,0.0902852,70.36,1246.9,1638,4
"13/06/2006 00:00",1.8365,1.256123603,115.2,0.089493456,68.56,1232.4,1519,1
"14/06/2006 00:00",1.8464,1.261829653,114.84,0.089897456,69.14,1241.2,1213,4
"15/06/2006 00:00",1.8494,1.262148176,114.87,0.089590496,69.5,1267.7,872,0
"16/06/2006 00:00",1.8501,1.264062698,114.97,0.087607712,69.88,1260.1,1027,1
"19/06/2006 00:00",1.8378,1.255335174,115.48,0.08889208,68.98,1248.5,722,6
"20/06/2006 00:00",1.8417,1.257229067,114.95,0.088990384,69.34,1252.4,1261,1
"21/06/2006 00:00",1.8434,1.264222503,114.97,0.089996912,70.33,1261.8,1126,5
"22/06/2006 00:00",1.8285,1.257229067,115.78,0.09074416,70.84,1255.9,1069,5
"23/06/2006 00:00",1.8192,1.251721117,116.2,0.091106608,70.87,1255.5,1629,4
"26/06/2006 00:00",1.8179,1.255177608,116.35,0.090214432,71.8,1260.2,932,2
"27/06/2006 00:00",1.8237,1.259604484,116.19,0.09062752,71.92,1249.7,1888,3
"28/06/2006 00:00",1.8164,1.252975818,116.3,0.091434272,72.19,1257.7,1823,5
"29/06/2006 00:00",1.8126,1.253761284,116.13,0.090752592,73.52,1282.6,1745,0
"30/06/2006 00:00",1.8494,1.278772379,114.31,0.108449936,73.93,1279.4,763,19
"03/07/2006 00:00",1.8442,1.280245807,114.73,0.105595152,73.93,1288.2,625,1
"05/07/2006 00:00",1.8332,1.271779219,115.72,0.103887472,75.19,1279.7,3517,6
"06/07/2006 00:00",1.8365,1.275184902,115.13,0.102444336,75.14,1282.8,-1219,2
"07/07/2006 00:00",1.8507,1.282215669,113.99,0.103654688,74.09,1275,-60,5
"10/07/2006 00:00",1.841,1.27388535,114.09,0.104575456,73.61,1277,-567,6
"11/07/2006 00:00",1.8424,1.275022313,114.27,0.096972992,74.16,1282.3,-58,0
"12/07/2006 00:00",1.8323,1.268874508,115.59,0.097402224,74.95,1268.3,116,4
"13/07/2006 00:00",1.8425,1.269357705,115.25,0.097316464,76.7,1247.5,55,0
"14/07/2006 00:00",1.8344,1.263423879,116.33,0.09400064,77.03,1242.2,2733,4
"17/07/2006 00:00",1.8193,1.251877817,117.13,0.09700184,75.3,1240.5,3193,9
"18/07/2006 00:00",1.8256,1.249063203,117.34,0.093150912,73.54,1245.7,3423,2
"19/07/2006 00:00",1.8397,1.256597135,117.07,0.095078192,72.66,1262.5,2550,5
"20/07/2006 00:00",1.8512,1.26486213,116.74,0.091901856,74.27,1254.2,-35,6
"21/07/2006 00:00",1.8591,1.268552582,116.11,0.092274768,74.43,1244.7,-2778,2
"24/07/2006 00:00",1.8501,1.26246686,116.73,0.092222128,75.05,1267.5,-3533,4
"25/07/2006 00:00",1.847,1.262626263,116.87,0.09204904,73.75,1271.5,-277,0
"26/07/2006 00:00",1.8469,1.261670452,116.85,0.091129552,73.94,1273.2,-3510,0
"27/07/2006 00:00",1.8643,1.273398701,115.52,0.095061264,74.54,1272.3,-2319,9
"28/07/2006 00:00",1.8654,1.276487107,114.71,0.095200768,73.24,1284.3,-1448,2
"31/07/2006 00:00",1.8671,1.276161307,114.45,0.09267424,74.4,1281.8,-938,0
"01/08/2006 00:00",1.8676,1.274372372,115.16,0.092798224,74.91,1276.7,-1418,1
"02/08/2006 00:00",1.8787,1.281065847,114.59,0.092652928,75.81,1284.2,-2969,5
"03/08/2006 00:00",1.8885,1.279263144,115.07,0.091066768,75.46,1287.2,-3010,1
"04/08/2006 00:00",1.9105,1.28915818,114.22,0.092088784,74.76,1286,-2654,7
"07/08/2006 00:00",1.9098,1.28600823,115,0.0924572,76.98,1282.2,-2203,2
"08/08/2006 00:00",1.9072,1.283861856,115.08,0.09235664,76.31,1276.8,-2422,1
"09/08/2006 00:00",1.9086,1.288327751,115.17,0.090937856,76.35,1271.4,-1827,3
"10/08/2006 00:00",1.8918,1.277465508,115.41,0.094992896,74,1275.5,-2909,8
"11/08/2006 00:00",1.897,1.27665007,116.07,0.075402192,74.35,1272.3,-2300,0
"14/08/2006 00:00",1.8923,1.274372372,116.45,0.075475328,73.53,1273.2,-1793,1
"15/08/2006 00:00",1.8955,1.278772379,116.02,0.076202384,73.05,1287.7,-1660,3
"16/08/2006 00:00",1.9,1.285347044,115.78,0.07514536,71.89,1298.9,-1881,5
"17/08/2006 00:00",1.8931,1.286173633,115.53,0.0748252,70.06,1301,-2563,0
"18/08/2006 00:00",1.8796,1.282051282,115.74,0.073787328,71.14,1307.1,-3658,3
"21/08/2006 00:00",1.897,1.291822762,115.86,0.07430296,72.45,1302.3,-2139,7
"22/08/2006 00:00",1.8885,1.281394157,116.46,0.078384272,73.1,1302,-2673,8
"23/08/2006 00:00",1.8937,1.279426817,116.53,0.077109264,71.76,1297.8,-2568,1
"24/08/2006 00:00",1.8914,1.279426817,116.32,0.07711272,72.36,1296.1,19,0
"25/08/2006 00:00",1.8862,1.274697259,117.3,0.076608,72.51,1297.6,-839,3
"29/08/2006 00:00",1.8929,1.275835672,116.92,0.071058144,69.71,1305.1,-410,0
"30/08/2006 00:00",1.9059,1.283367556,117.05,0.072111872,70.03,1305.1,-3251,5
"31/08/2006 00:00",1.9018,1.279918085,117.3,0.071143104,70.26,1305.6,-592,2
"01/09/2006 00:00",1.9034,1.280409731,117.32,0.068839184,69.19,1312.6,-1031,0
"05/09/2006 00:00",1.8926,1.280737705,116.1,0.069278256,68.6,1314.6,3227,0
"06/09/2006 00:00",1.8806,1.278772379,116.63,0.06952264,67.5,1302.7,3636,1
"07/09/2006 00:00",1.874,1.273236567,116.45,0.07083424,67.32,1296.2,728,4
"08/09/2006 00:00",1.8651,1.266945395,116.74,0.06704632,66.25,1310.5,247,4
"11/09/2006 00:00",1.8625,1.269196599,117.74,0.066851872,65.61,1311.6,359,1
"12/09/2006 00:00",1.8756,1.268874508,117.77,0.066851856,63.76,1325.1,3229,0
"13/09/2006 00:00",1.8746,1.267748479,117.67,0.066786336,63.97,1329.1,3756,0
"14/09/2006 00:00",1.8907,1.275022313,117.41,0.067145488,63.22,1329.4,3207,5
"15/09/2006 00:00",1.878,1.265022138,117.59,0.070767456,63.33,1332.2,381,7
"18/09/2006 00:00",1.8769,1.268552582,118.01,0.067178736,63.8,1334.2,3128,2
"19/09/2006 00:00",1.8868,1.270325203,117.18,0.067152496,61.66,1330.5,219,1
"20/09/2006 00:00",1.8892,1.270325203,117.25,0.06705272,60.74,1336.5,2592,0
"21/09/2006 00:00",1.8969,1.272102786,116.78,0.066277312,61.59,1330.3,1291,1
"22/09/2006 00:00",1.9024,1.280245807,116.38,0.064537712,60.55,1325.9,-1577,6
"25/09/2006 00:00",1.8993,1.274047649,116.49,0.066102944,61.45,1335.7,-1584,4
"26/09/2006 00:00",1.8951,1.267427123,117.04,0.067627696,61.01,1346.7,1848,5
"27/09/2006 00:00",1.8883,1.270971022,117.37,0.067344096,62.96,1347.7,3719,2
"28/09/2006 00:00",1.8737,1.268874508,117.85,0.065491952,62.76,1347.3,312,1
"29/09/2006 00:00",1.8682,1.266624446,118.09,0.065523152,62.91,1345.4,682,1
"02/10/2006 00:00",1.885,1.274372372,117.73,0.067742256,61.03,1340.4,3762,6
"03/10/2006 00:00",1.8891,1.274047649,117.89,0.063520032,58.68,1343.2,2325,0
"04/10/2006 00:00",1.8841,1.268874508,117.98,0.060241824,59.41,1358.3,2003,4
"05/10/2006 00:00",1.8769,1.268874508,117.69,0.060136672,60.03,1360.8,3706,0
"06/10/2006 00:00",1.8697,1.258653241,118.99,0.064305632,59.76,1358.8,1315,8
"09/10/2006 00:00",1.8653,1.260239445,119.12,0.0637864,59.96,1359.2,1890,1
"10/10/2006 00:00",1.8557,1.253918495,119.65,0.065075344,58.52,1360.7,250,5
"11/10/2006 00:00",1.8565,1.254862593,119.59,0.062240272,57.59,1359.1,3772,0
"12/10/2006 00:00",1.8566,1.253761284,119.51,0.061965424,57.86,1370.7,1017,0
"13/10/2006 00:00",1.8555,1.249375312,119.87,0.062410912,58.57,1373.6,376,3
"16/10/2006 00:00",1.8602,1.251564456,119.25,0.060744448,59.94,1376.1,238,1
"17/10/2006 00:00",1.8693,1.253918495,118.7,0.060350352,58.93,1371.7,231,1
"18/10/2006 00:00",1.867,1.251407834,119.08,0.060422736,57.65,1372.5,520,2
"19/10/2006 00:00",1.8758,1.259763165,118.31,0.063087648,58.5,1374.3,137,6
"20/10/2006 00:00",1.8805,1.260239445,118.77,0.061560848,59.33,1374.9,556,0
"23/10/2006 00:00",1.872,1.255177608,119.31,0.062264688,58.81,1380.7,677,4
"24/10/2006 00:00",1.8716,1.254547736,119.47,0.062264816,59.35,1384.8,261,0
"25/10/2006 00:00",1.8769,1.258811682,119.13,0.063204368,61.4,1389.2,3459,3
"26/10/2006 00:00",1.8873,1.266945395,118.6,0.063834736,60.36,1392.9,-1820,6
"27/10/2006 00:00",1.8967,1.272264631,117.61,0.060702592,60.75,1384.8,49,4
"30/10/2006 00:00",1.9025,1.271779219,117.48,0.060209776,58.36,1383.2,-1351,0
"31/10/2006 00:00",1.9073,1.276324186,117.15,0.06095664,58.73,1383.2,-591,3
"01/11/2006 00:00",1.907,1.277465508,116.97,0.060992224,58.71,1372.9,-10,0
"02/11/2006 00:00",1.9072,1.276813075,117.11,0.060912384,57.88,1371.3,-3610,0
"03/11/2006 00:00",1.9008,1.270486596,118.06,0.059628,59.14,1368.5,-3356,4
"06/11/2006 00:00",1.8965,1.271294177,118.36,0.058025856,60.02,1383.8,-3386,0
"07/11/2006 00:00",1.909,1.280081925,117.45,0.05931792,58.93,1389,-2106,6
"08/11/2006 00:00",1.9033,1.275672917,117.92,0.059832352,59.83,1391.6,-2443,3
"09/11/2006 00:00",1.8988,1.279426817,118.29,0.060132336,61.16,1384,-2362,2
"10/11/2006 00:00",1.912,1.28584287,117.47,0.061338672,59.59,1384.8,-1751,4
"13/11/2006 00:00",1.9032,1.281394157,118.11,0.059983424,58.58,1388,-2198,3
"14/11/2006 00:00",1.8936,1.280901755,117.73,0.059992976,58.28,1397.7,-2831,0
"15/11/2006 00:00",1.8875,1.280737705,118.1,0.058618752,58.76,1401.5,-2836,0
"16/11/2006 00:00",1.8891,1.280737705,118.12,0.058618752,56.26,1405.1,-3509,0
"17/11/2006 00:00",1.8945,1.282873637,117.68,0.05293192,58.97,1404.8,-3395,1
"20/11/2006 00:00",1.8973,1.281722635,118.18,0.05308224,58.8,1405.3,-2817,0
"21/11/2006 00:00",1.8992,1.282709082,117.9,0.05032088,60.17,1406.2,-2684,0
"22/11/2006 00:00",1.914,1.293493727,116.62,0.055019264,59.24,1408.4,-2182,8
"24/11/2006 00:00",1.932,1.309243257,115.86,0.059864592,59.24,1402.9,-2167,12
"27/11/2006 00:00",1.937,1.312335958,116.09,0.059908096,60.32,1383.6,-2090,2
"28/11/2006 00:00",1.9474,1.315097317,116.24,0.05992144,60.99,1388.6,-2042,2
"29/11/2006 00:00",1.9494,1.315270288,116.16,0.059110496,62.46,1402.2,-2020,0
"30/11/2006 00:00",1.967,1.325556734,115.65,0.0600436,63.13,1402.9,-1427,7
"01/12/2006 00:00",1.9807,1.333511135,115.17,0.06117832,63.43,1400.4,-952,5
"04/12/2006 00:00",1.9789,1.332445037,115.43,0.059119632,62.44,1410.7,-954,0
"05/12/2006 00:00",1.971,1.330849082,115.09,0.059413216,62.43,1416.7,-1359,1
"06/12/2006 00:00",1.9703,1.331735251,114.9,0.059369952,62.19,1414.7,-1199,0
"07/12/2006 00:00",1.9644,1.329787234,115.16,0.058490208,62.49,1408.7,-1310,1
"08/12/2006 00:00",1.9667,1.331557923,115.49,0.05797264,62.03,1422.2,-1591,1
"11/12/2006 00:00",1.9539,1.321527686,117.06,0.063573024,61.22,1426.8,-1796,7
"12/12/2006 00:00",1.9664,1.323977228,117.08,0.063224496,61.02,1425,-1362,1
"13/12/2006 00:00",1.9672,1.32222663,117.26,0.06365624,61.37,1426.6,-1293,1
"14/12/2006 00:00",1.9627,1.317175975,117.63,0.065138976,62.51,1438.2,-1491,3
"15/12/2006 00:00",1.952,1.309071868,117.7,0.06620536,63.43,1438.2,-2066,6
"18/12/2006 00:00",1.9458,1.30667712,118.12,0.066714448,62.21,1434.8,-2281,1
"19/12/2006 00:00",1.9627,1.316829076,118.12,0.067429232,63.46,1436.2,-1737,7
"20/12/2006 00:00",1.9656,1.318565401,118.34,0.066112304,63.72,1435.3,-2230,1
"21/12/2006 00:00",1.9619,1.316482359,118.45,0.066322192,62.66,1429.8,-2482,1
"22/12/2006 00:00",1.9602,1.315616366,118.81,0.06532416,62.41,1420.3,35,0
"27/12/2006 00:00",1.9552,1.312680494,118.69,0.06471656,60.34,1437.1,-854,2
"28/12/2006 00:00",1.9599,1.314578678,118.98,0.064640592,60.53,1433.8,-1725,1
"29/12/2006 00:00",1.957,1.318565401,119.16,0.064869648,61.05,1428.4,-1594,3
"02/01/2007 00:00",1.9728,1.327668614,118.83,0.067038416,61.05,1428.4,-2267,6
"03/01/2007 00:00",1.9526,1.319435282,119.37,0.070427072,58.32,1424.8,403,6
"04/01/2007 00:00",1.9447,1.309071868,119.24,0.074852896,55.59,1427.5,1026,7
"05/01/2007 00:00",1.9275,1.299038711,118.74,0.078767792,56.31,1416.4,1552,7
"08/01/2007 00:00",1.9347,1.300897619,118.59,0.075107296,56.09,1422.5,1337,1
"09/01/2007 00:00",1.9406,1.300221038,119.4,0.075058864,55.64,1420.5,998,0
"10/01/2007 00:00",1.9351,1.294665976,119.63,0.068789776,54.02,1424.4,1468,4
"11/01/2007 00:00",1.9415,1.288992008,120.45,0.069248016,51.88,1430.9,793,4
"12/01/2007 00:00",1.9604,1.293326436,120.35,0.069775072,52.99,1440.8,492,3
"16/01/2007 00:00",1.961,1.293159188,120.74,0.065087744,51.21,1438.7,3729,0
"17/01/2007 00:00",1.9714,1.295001295,120.53,0.062175648,52.24,1438.8,2558,1
"18/01/2007 00:00",1.9722,1.29516902,121.31,0.062258208,50.48,1433.2,-2170,0
"19/01/2007 00:00",1.974,1.294498382,121.38,0.062265568,51.99,1436.7,3056,0
"22/01/2007 00:00",1.9763,1.295840352,121.58,0.062358352,52.58,1430.9,3110,1
"23/01/2007 00:00",1.9865,1.303271211,121.38,0.065257776,55.04,1435.4,-3428,5
"24/01/2007 00:00",1.9655,1.296344309,120.98,0.066345008,55.37,1446.2,3126,5
"25/01/2007 00:00",1.9708,1.297690112,120.95,0.063406176,54.23,1429.3,1005,1
"26/01/2007 00:00",1.9596,1.290655653,121.49,0.064476256,55.42,1427.5,3672,5
"29/01/2007 00:00",1.9579,1.293661061,121.91,0.065117648,54.01,1426.2,3676,2
"30/01/2007 00:00",1.9614,1.295672454,121.53,0.064753072,56.97,1434,730,1
"31/01/2007 00:00",1.9574,1.299545159,120.95,0.063240656,58.14,1443,3177,2
"01/02/2007 00:00",1.9705,1.302252898,120.5,0.063406176,57.3,1450.8,-1176,2
"02/02/2007 00:00",1.9684,1.297521733,121.14,0.059562848,59.02,1453.1,-3770,3
"05/02/2007 00:00",1.9601,1.292657704,120.29,0.060043728,58.74,1453.7,-1473,3
"06/02/2007 00:00",1.9687,1.295336788,120.46,0.060495808,58.88,1453.3,-692,2
"07/02/2007 00:00",1.9701,1.301744337,120.66,0.062569552,57.71,1455.7,-3528,4
"08/02/2007 00:00",1.9583,1.303780965,121.18,0.062545264,59.71,1453.9,-3762,1
"09/02/2007 00:00",1.9484,1.299714063,121.7,0.062890416,59.89,1442.9,3117,3
"12/02/2007 00:00",1.9477,1.29617628,121.81,0.062382656,57.81,1437.9,2449,2
"13/02/2007 00:00",1.9429,1.301405518,121.3,0.059880464,59.06,1449.4,646,4
"14/02/2007 00:00",1.9607,1.312508203,120.78,0.063169936,58,1458.6,-1162,8
"15/02/2007 00:00",1.9542,1.314233145,119.48,0.058824864,57.99,1459.6,-1874,1
"16/02/2007 00:00",1.95,1.312335958,119.31,0.054131984,59.39,1458.9,-199,1
"20/02/2007 00:00",1.9571,1.315443304,120.11,0.054096096,58.85,1461.8,1862,2
"21/02/2007 00:00",1.9523,1.31302521,120.99,0.052687456,60.07,1460.4,-1679,1
"22/02/2007 00:00",1.9525,1.310787783,121.44,0.051058384,60.95,1459.2,-1173,1
"23/02/2007 00:00",1.9628,1.316655695,121.08,0.051694128,61.14,1453.8,-3651,4
"26/02/2007 00:00",1.9631,1.317175975,120.54,0.051687808,61.39,1452.6,-3703,0
"27/02/2007 00:00",1.9656,1.324503311,118.73,0.053560032,61.46,1395.3,-3471,5
"28/02/2007 00:00",1.96,1.321178491,118.47,0.05438272,61.79,1408.9,-76,2
"01/03/2007 00:00",1.9576,1.316309069,117.64,0.055842688,62,1404.9,-2406,3
"02/03/2007 00:00",1.9442,1.317002502,117.02,0.055751344,61.64,1385.8,-3280,0
"05/03/2007 00:00",1.926,1.309929264,116.01,0.058375808,60.07,1372.2,1292,5
"06/03/2007 00:00",1.9255,1.31061599,116.25,0.056095024,60.69,1395.4,2936,0
"07/03/2007 00:00",1.9305,1.314578678,116.56,0.054113632,61.82,1393.2,2944,3
"08/03/2007 00:00",1.9301,1.312680494,117.34,0.054367344,61.64,1404.8,2450,1
"09/03/2007 00:00",1.9319,1.31147541,118.1,0.051632464,60.05,1417.4,-1795,0
"12/03/2007 00:00",1.9291,1.318565401,117.56,0.053320992,58.91,1419.5,-1234,5
"13/03/2007 00:00",1.9321,1.319957761,116.98,0.053265104,57.93,1391.9,-1047,1
"14/03/2007 00:00",1.9337,1.322576379,116.34,0.052951648,58.16,1401.7,2066,1
"15/03/2007 00:00",1.9365,1.324854266,117.28,0.052872144,57.55,1403.4,2879,1
"16/03/2007 00:00",1.9424,1.331026221,116.76,0.052584064,57.11,1399,-749,4
"19/03/2007 00:00",1.9461,1.329964091,117.59,0.050982784,56.59,1415.8,-612,0
"20/03/2007 00:00",1.9579,1.329080276,117.33,0.051077408,59.25,1423.4,-686,0
"21/03/2007 00:00",1.9595,1.330494944,117.84,0.049579456,59.61,1445,-150,1
"22/03/2007 00:00",1.9673,1.335826877,117.76,0.05044488,61.69,1445,-3312,3
"23/03/2007 00:00",1.9632,1.330140995,117.83,0.051332896,62.28,1447,-735,4
"26/03/2007 00:00",1.9685,1.333333333,117.87,0.050425408,62.91,1445.3,-286,2
"27/03/2007 00:00",1.9653,1.334757074,117.93,0.049561248,62.93,1440.6,-1257,1
"28/03/2007 00:00",1.9654,1.33671969,116.46,0.043913744,64.08,1429.6,-331,1
"29/03/2007 00:00",1.963,1.333333333,117.9,0.044799984,66.03,1431.5,-230,2
"30/03/2007 00:00",1.9613,1.331203408,118.06,0.044860688,65.87,1431.2,41,1
"02/04/2007 00:00",1.9777,1.3374348,117.82,0.04643736,65.94,1433.3,-2163,4
"03/04/2007 00:00",1.9785,1.337255951,118.78,0.046471904,64.64,1447.2,-2161,0
"04/04/2007 00:00",1.9772,1.3374348,118.62,0.045931072,64.38,1448.5,-2454,0
"05/04/2007 00:00",1.9718,1.34354427,118.55,0.0467752,64.28,1452.7,-2276,4
